"","Sample","PC1","PC2","PC3","PC4","PC5","PC6","PC7","Population","Cohort","X1.x","X2.x","X1.y","X2.y"
"3303","C4RCD0184_M1",-0.0168294769174491,-0.00243746358282588,-0.00997980795801767,-0.0075083060323377,-0.0262252546040125,0.0275021430835359,0.0112268508567287,"CRDC","CRDC",1.40574608876853,-2.85204954150955,1.40574608876853,-2.85204954150955
"3304","CRDC0250_C1",-0.0166421688599088,-0.000658775005840637,-0.0135443407207127,-0.00738114281175138,-0.0109959011452893,-0.0242788412627149,0.00150189819864026,"CRDC","CRDC",0.500498380879666,-3.86582414533859,0.500498380879666,-3.86582414533859
"3305","CRCD0168_C1",-0.0167915717258901,0.0103452303625398,0.00217500494518659,0.000982046820128433,-0.00317340885215234,-0.0250368407645103,0.00767636812670636,"CRDC","CRDC",-5.0697057538089,0.400200538205745,-5.0697057538089,0.400200538205745
"3306","CRCD0168_D1",-0.0168430513279073,0.00882536450933362,0.00148062230230421,0.00688501090446505,-0.00166509809537892,-0.0227839789230196,0.00739151624910561,"CRDC","CRDC",-4.31306743211177,0.292041480520451,-4.31306743211177,0.292041480520451
"3307","CRCD0168_M1",-0.0168505909727266,0.00668294180718374,0.00498942496080926,0.00233528320897734,-0.000479263189649334,-0.0239243757888317,-0.0104204840655125,"CRDC","CRDC",-3.17399495168205,1.09750327316161,-3.17399495168205,1.09750327316161
"3308","C4RCD_0786",-0.0170262976587018,-0.00446042238395352,0.00617540974418882,0.0150883485540861,0.000232728201423998,-0.0018696302050538,-0.0141740418900755,"CRDC","CRDC",2.39242077999929,1.71023681033079,2.39242077999929,1.71023681033079
"3309","C4RCD_0787",-0.0171511508215537,-0.00314884008768047,0.00693389435249575,0.017330134737865,-0.000769284876675287,-0.0253762330314668,-0.0299581392463263,"CRDC","CRDC",1.76241343470206,1.93813282465157,1.76241343470206,1.93813282465157
"3310","CRCD0102_C1",-0.0163474561014093,-0.00169916415174696,0.00518602232167946,0.0216300842959549,-0.000778119343218315,-0.0008728827133108,0.00256143196451663,"CRDC","CRDC",0.706746162473767,1.52152334226163,0.706746162473767,1.52152334226163
"3311","CRCD0102_D1",-0.0163423317607468,-0.00561062074180838,0.00732673389401317,0.0369039805170736,0.0147804543784269,-0.00130645029985084,0.00165499829317723,"CRDC","CRDC",2.56616427818426,2.39752902694971,2.56616427818426,2.39752902694971
"3312","CRCD0102_M1",-0.0161450464789188,6.25670097297521e-05,-0.00290872953965571,-0.000127483674311732,-0.0169108311822633,-0.00106666948090061,0.00489949144321555,"CRDC","CRDC",-0.16975575938868,-0.838721753915477,-0.16975575938868,-0.838721753915477
"3313","CRCD0170_C1",-0.0168130636903218,0.00049378251812539,-0.0117585564249032,-0.00884690069115264,-0.00931767621981186,-0.0234662048072962,-0.0237010684385483,"CRDC","CRDC",0.0254444573266805,-3.49612525274756,0.0254444573266805,-3.49612525274756
"3314","CRCD0170_D1",-0.0166359069612603,-0.00122516620316651,-0.0121850409963856,-0.0112410072985649,-0.010729135786977,-0.0251241670795058,0.00409876178998065,"CRDC","CRDC",0.804647897350685,-3.55484876395475,0.804647897350685,-3.55484876395475
"3315","CRCD0170_M1",-0.0169749936083355,0.000291444879919463,-0.00510694150811922,-0.00244067039524908,-0.0121383025255208,0.00162879870685914,0.00117511903095527,"CRDC","CRDC",0.130320827249808,-1.6385362589745,0.130320827249808,-1.6385362589745
"3316","CRDC0227_1",-0.0167035931857931,-0.00333073896141825,-0.00722424289010711,-0.00509191593041142,-0.0230408038060625,0.0032287480883681,-0.0261244829595963,"CRDC","CRDC",1.81918047270443,-2.1308415960967,1.81918047270443,-2.1308415960967
"3317","C4RCD_0785",-0.0170651691703429,-0.00151899560766912,-0.00760152164223898,-0.00635811531844568,-0.0141937764248745,-0.0241328082909424,-0.0147529002538768,"CRDC","CRDC",0.952810983376805,-2.0036829237469,0.952810983376805,-2.0036829237469
"3318","C4RCD_F317",-0.0144551521478401,-0.00358538039426893,-0.00441311628973505,-0.00915021260734702,-0.00958720510475582,-0.028528991142809,-0.0123474257267357,"CRDC","CRDC",0.72664193015502,-0.439812134165858,0.72664193015502,-0.439812134165858
"3319","CRCD0201_C1",-0.0173811013630597,-0.00636488013887132,0.0179552683250313,0.0484679442193405,0.0177899454898669,0.0212692431533898,0.0132425165283136,"CRDC","CRDC",3.51963286115907,4.74512337472868,3.51963286115907,4.74512337472868
"3320","CRCD0201_D1",-0.0175703465747757,-0.00861710381395371,0.0244528299131277,0.0584402052270333,0.0099242385907111,0.0156456198770749,0.0181220844821201,"CRDC","CRDC",4.62232759702821,6.64700610817388,4.62232759702821,6.64700610817388
"3321","CRCD0201_M1",-0.0171243255814676,-0.00450308938923417,0.0138865843822058,0.0451244290815393,0.0244610430668859,0.00247790117296135,-0.0164607911442732,"CRDC","CRDC",2.52674754290079,3.61378605781702,2.52674754290079,3.61378605781702
"3322","CRCD0152_C1",-0.0166777826556621,-0.00276747562011288,-0.00424842710972913,0.000357265766234284,-0.0199666165745539,0.0266944969309769,0.00910299074382245,"CRDC","CRDC",1.47092417868682,-1.22311920767907,1.47092417868682,-1.22311920767907
"3323","CRCD0152_D1",-0.0169258118300636,-0.0041677230220162,-0.0083451943297075,-0.000129116556929946,-0.0180819239623103,0.0269552221878943,0.00473527839079009,"CRDC","CRDC",2.21392737498119,-2.15408842961557,2.21392737498119,-2.15408842961557
"3324","CRCD0152_M1",-0.0167269973745725,-0.000855173587377947,-0.00746738940948603,-0.0102646955461309,-0.0256550040807043,0.00379583979634773,-0.00265956221739973,"CRDC","CRDC",0.585967781417156,-2.22872661886905,0.585967781417156,-2.22872661886905
"3325","CRDC0224_1",-0.0168834141461639,-0.00293395918131897,0.0145786986563808,0.0373979614061359,0.00267323904705548,0.0193123453002264,-0.00249867355167516,"CRDC","CRDC",1.5050625578255,4.03888157503025,1.5050625578255,4.03888157503025
"3326","CRDC0247_1",-0.0161680575743239,0.0325136749870453,0.00622704595217301,-0.00394799882637778,0.0123157459057041,-0.0132563952486813,0.0128763614838366,"CRDC","CRDC",-16.6133794917922,1.7629391143062,-16.6133794917922,1.7629391143062
"3327","C4RCD_0808",-0.0172831681783188,-0.00170220136166337,0.00288609785387481,0.020237410206018,0.00090584973825051,-0.0210571319306333,-0.0317009173991147,"CRDC","CRDC",1.03687057202673,0.974903737916962,1.03687057202673,0.974903737916962
"3328","C4RCD_0809",-0.0173270002502094,-0.00350429567400027,0.00605317218378806,0.0384154339292199,0.0142519069325378,-0.0303297603295421,0.0259404780253823,"CRDC","CRDC",1.98319719329817,1.79228889342619,1.98319719329817,1.79228889342619
"3329","C4RCD_0810",-0.0174055168157612,-0.00236702504982756,0.00546475868330978,0.0275215618392773,0.0067700193825296,-0.0291915388023945,-0.00235946081792847,"CRDC","CRDC",1.43362559058292,1.62917751171369,1.43362559058292,1.62917751171369
"3330","CRDC0239_1",-0.0170971769154606,-0.0033130819934998,0.00360270474724715,0.0242978564042798,-0.00333602519276882,-0.00312651909410684,0.0202919802401529,"CRDC","CRDC",1.86606921247276,0.939164663453667,1.86606921247276,0.939164663453667
"3331","CRCD0161_C1",-0.0166626392663886,0.00937927436406931,0.0119431429318346,0.019297328268354,0.00424695021126481,0.0158593713988265,0.030308557913192,"CRDC","CRDC",-4.69140422739855,3.10782642851486,-4.69140422739855,3.10782642851486
"3332","CRCD0161_M1",-0.0170082103130922,-0.00444505632366451,0.0135146968425685,0.0388343532025583,0.00610913164076769,0.00863912522646424,0.0238167252854564,"CRDC","CRDC",2.42830295567424,3.50392485356716,2.42830295567424,3.50392485356716
"3333","CRDC0210_1",-0.0168002716764852,-0.00362774877309245,-0.00546349839751851,0.000315152784667948,-0.0241917861369033,-0.000743902600732365,-0.00175309760462319,"CRDC","CRDC",2.0480988423993,-1.7938598330244,2.0480988423993,-1.7938598330244
"3334","CRDC0210_2",-0.0171712518964661,0.000337654694578093,-0.0106547947171496,-0.00466970858641546,-0.0123373578383596,-0.022072708667794,0.0154656997881949,"CRDC","CRDC",0.181553922905281,-3.09611195700974,0.181553922905281,-3.09611195700974
"3335","CRDC0240_1",-0.0168924981483771,-0.00180177507420609,0.00118242611409478,0.0240306611192041,-0.00232016613200206,-0.00283407156032476,-0.00183949618136619,"CRDC","CRDC",1.01969489693408,0.332587020807184,1.01969489693408,0.332587020807184
"3336","C4RCD_0776",-0.0166574719233827,-0.000801537693074582,-0.0102324735840891,0.000792218638575114,-0.020701207417382,-0.000495542039303717,0.0267319864141194,"CRDC","CRDC",0.500163159702152,-2.87004804075868,0.500163159702152,-2.87004804075868
"3337","CRCD0200_C1",-0.0173944300705092,-0.0103536768063056,0.0275841075610671,0.0764301247731589,0.0300681515684842,0.0170104391945903,-0.0225230676202282,"CRDC","CRDC",5.34693622776799,7.72573236931105,5.34693622776799,7.72573236931105
"3338","CRCD0200_D1",-0.0174710814917792,-0.00845891163048253,0.0284900479111304,0.0754195685478807,0.0274504634845043,0.0156783619881151,-0.0118038827641976,"CRDC","CRDC",4.38561067470069,8.02833483558968,4.38561067470069,8.02833483558968
"3339","CRCD0200_M1",-0.0174718068196727,-0.0100505195663261,0.0275937940367856,0.0720167959062496,0.0218902162430757,0.00392059132666559,-0.0248668993509898,"CRDC","CRDC",5.27813223256546,7.5764975843505,5.27813223256546,7.5764975843505
"3340","CRCD0214_C1",-0.0170411171104726,-0.00473161628157524,0.00851846981240565,0.0190471656774846,0.00254267275638114,0.0232479641310906,-0.0204397801037877,"CRDC","CRDC",2.53221938901309,2.34296240882654,2.53221938901309,2.34296240882654
"3341","CRCD0214_C2",-0.0170170321969029,-0.00411007526281609,0.000705101923831269,0.0228569185642144,0.00903158947195156,0.00730732197899105,-0.0095533501569517,"CRDC","CRDC",2.27067115122618,0.169339945908821,2.27067115122618,0.169339945908821
"3342","CRCD0214_D1",-0.0170413012797493,-0.00544528796617739,0.00831505741421008,0.0129156037760926,-0.0027601802946657,0.0194135391642201,0.00984209890225618,"CRDC","CRDC",2.88458172654549,2.29486748471863,2.88458172654549,2.29486748471863
"3343","CRCD0214_G1",-0.0172248128142751,-0.00330939701445854,0.0014646626602255,0.0199755767272159,0.00885341113874643,0.00980787324395303,-0.0335302900387354,"CRDC","CRDC",1.96587171388577,0.321821698296165,1.96587171388577,0.321821698296165
"3344","CRCD0214_G2",-0.0168477692872667,-0.00297554401637446,0.00276833118191794,0.0212646780672803,0.00340127250355802,0.00252075599644483,-0.00662808702086368,"CRDC","CRDC",1.61492923696598,0.734174901512052,1.61492923696598,0.734174901512052
"3345","CRCD0214_M1",-0.0171420770071994,-0.00142593237290787,0.00390632755932357,0.0217246195351621,0.00704636629378504,0.00671127868015081,-0.0331947852181145,"CRDC","CRDC",0.896493719158258,1.15073480126326,0.896493719158258,1.15073480126326
"3346","CRCD0214_S1",-0.0171111892143258,-0.00214630821883128,0.00613596167989751,0.0205183883235426,-0.00334282610745181,0.0244536296558706,-0.00264135325575999,"CRDC","CRDC",1.24288687287448,1.70600791075596,1.24288687287448,1.70600791075596
"3347","CRCD0198_C1",-0.0173153407249958,-0.00216271998357617,-0.00603822029262575,-0.00240710015476959,-0.0215615089911387,-0.0260610231668592,0.000402183778194595,"CRDC","CRDC",1.41910708986705,-1.73457670108965,1.41910708986705,-1.73457670108965
"3348","CRCD0198_M1",-0.0173276936702419,-0.000802394976730371,-0.00710865427473961,-0.000696339731279479,-0.0176404089354247,-0.0253524170517162,0.00185570753288277,"CRDC","CRDC",0.708103296237051,-1.93940229083207,0.708103296237051,-1.93940229083207
"3349","CRDC0185_2",-0.0168914679683091,-0.00457152180758711,0.000365810014917652,0.0216175873268618,-0.00407476754046776,7.43735998935803e-05,0.00210673157265357,"CRDC","CRDC",2.4920559622715,-0.0542046306337957,2.4920559622715,-0.0542046306337957
"3350","CRDC0246_1",-0.0165648549531413,-0.0012909238788995,-0.00638062249139045,-0.00429276641058921,-0.0148367980013926,0.0307258662604188,0.0149379488559115,"CRDC","CRDC",0.691725595602508,-1.78051863329726,0.691725595602508,-1.78051863329726
"3351","CRCD0155_C1",-0.0167692246807241,-0.000917990014766826,-0.00659711840386736,-0.00400217207853043,-0.0164105049927874,0.00277208885343949,-0.0241003219341866,"CRDC","CRDC",0.690950276919266,-2.09619338319021,0.690950276919266,-2.09619338319021
"3352","CRCD0155_D1",-0.0168279439608004,-0.000968378880164942,-0.000628337704344655,-0.0058979752102792,-0.0183109421694073,0.0255686477131524,-0.00750322573985049,"CRDC","CRDC",0.719338642034909,-0.500180547658869,0.719338642034909,-0.500180547658869
"3353","CRCD0155_M1",-0.0166677121914752,0.000352596660057848,-0.007077527943033,-0.00829545115285712,-0.0103692465211237,0.00433278583123537,-0.0192309353280555,"CRDC","CRDC",0.0236678531633562,-2.2229656480308,0.0236678531633562,-2.2229656480308
"3354","C4RCD_F361",-0.0163595074465493,-0.0034784848029503,-0.00984473778878332,0.000168988858067022,-0.0120790566557504,0.0280918097620368,-0.0154294769646041,"CRDC","CRDC",1.7026368941756,-2.63404759289046,1.7026368941756,-2.63404759289046
"3355","CRDC0220_0248",-0.01695514383242,-0.00236316231101395,-0.0150021255581037,-0.00957707859196141,-0.000347708535403789,-0.0248290240197465,0.025866401969779,"CRDC","CRDC",1.44488787657659,-4.12441636466713,1.44488787657659,-4.12441636466713
"3356","CRDC0220_0249",-0.0172101439025695,0.0012193725267089,-0.0133937939340039,-0.0102999078783903,-0.00304182427595202,-0.0202461615692447,-0.00438401661380072,"CRDC","CRDC",-0.303064144257106,-3.63947648759061,-0.303064144257106,-3.63947648759061
"3357","CRDC0220_0250",-0.0171608431129237,-0.000706947043674096,-0.0138239271519981,-0.0117475624727829,0.00840023923731315,-0.0216850769671911,0.00360977250302542,"CRDC","CRDC",0.731565625182436,-3.87906483996292,0.731565625182436,-3.87906483996292
"3358","CRDC0220_0251",-0.0170959307528111,-3.23316243467462e-05,-0.00945682761503035,-0.00589691421151445,-0.000521719136256371,-0.0255328923271479,0.0184180701237251,"CRDC","CRDC",0.325628940394816,-2.69123195731747,0.325628940394816,-2.69123195731747
"3359","C4RCD_0190",-0.0164308182788768,0.0294154079848201,0.00467385464898256,-0.0142540322907962,0.00772809584453453,-0.0148994417617799,-0.000927701407654756,"CRDC","CRDC",-14.9964912289676,1.47100980603322,-14.9964912289676,1.47100980603322
"3360","C4RCD_0191",-0.0175220437175248,-0.0104961602022678,0.0304979515434934,0.0691437437147474,0.0325542455737204,-0.00774547553068961,-0.0281378269634792,"CRDC","CRDC",5.47768543478633,8.48756109142508,5.47768543478633,8.48756109142508
"3361","C4RCD_0770",-0.0169868817600299,0.00965777656233657,0.0146504195460077,0.0230588763363388,0.0201886839573092,-0.0229899460454487,-0.0266797493710486,"CRDC","CRDC",-4.90645501129566,4.33823873262464,-4.90645501129566,4.33823873262464
"3362","CRCD0218_C1",-0.0164398077879002,-0.00214385602155114,-0.00674904145195338,-0.00305863769470256,-0.021897691349397,0.0290464314440444,-0.0218276767887398,"CRDC","CRDC",1.08171023332315,-1.91505209844381,1.08171023332315,-1.91505209844381
"3363","CRCD0218_M1",-0.0168014401361713,-0.00186865148674965,-0.00814034754335876,-0.00234136290548795,-0.0164003342341584,0.0024795935037257,-0.00528368917672224,"CRDC","CRDC",1.12445087804427,-2.36481953439244,1.12445087804427,-2.36481953439244
"3364","C4RCD_F331",-0.0168091218928285,-0.00317561711499108,-0.00718793893932283,0.00501680533316184,-0.0178913101933235,-0.0244771866426822,-0.00342067548012468,"CRDC","CRDC",1.82400207923752,-2.2253346532584,1.82400207923752,-2.2253346532584
"3365","CRCD0179_C1",-0.0173795640973382,-0.00859670994412515,0.0262935426229472,0.0625512376318275,0.0307690745091186,-0.00620013136670714,0.0168655795271996,"CRDC","CRDC",4.51801473512109,7.2633791082519,4.51801473512109,7.2633791082519
"3366","CRCD0179_D1",-0.0175744287435344,-0.00575741581976299,0.0164018887614867,0.0422568595002962,0.0147294001895278,-0.0289574188016007,-0.0064376844648271,"CRDC","CRDC",3.22177869468496,4.48220509612855,3.22177869468496,4.48220509612855
"3367","CRCD0179_M1",-0.0172940480609437,-0.0108891444778344,0.0353713871273442,0.0785696842002049,0.0391068821316767,0.0187118919259556,-0.00716463177570624,"CRDC","CRDC",5.64509433127423,9.64861505485741,5.64509433127423,9.64861505485741
"3368","CRCD0174_C1",-0.0165952837140465,-0.004151955600415,-0.0105949023592354,-0.00675326276460188,-0.0176170403026484,0.0314017939601449,0.00521235657128829,"CRDC","CRDC",2.22207487440376,-3.05313221216499,2.22207487440376,-3.05313221216499
"3369","CRCD0174_D1",-0.0166371475767214,-0.00164598884643782,-0.0103760483639982,-0.00235688764614088,-0.0195600370831139,0.0282491565623972,0.0269486691614785,"CRDC","CRDC",0.964400152156647,-2.99923083049483,0.964400152156647,-2.99923083049483
"3370","CRCD0174_M1",-0.0166730796409528,-0.00407392301583979,-0.00764047183542084,0.00249954542041438,-0.0185776104723409,0.0290620896644143,-0.00796327991276053,"CRDC","CRDC",2.24484016688465,-2.37640359276508,2.24484016688465,-2.37640359276508
"3371","CRDC0253_C1",-0.0165371526642503,-0.00235373534717818,-0.00435703243733633,-0.00552031604567823,-0.0255240429265858,0.0263729316266757,0.00691081117540024,"CRDC","CRDC",1.25742967594548,-1.37867140670154,1.25742967594548,-1.37867140670154
"3372","CRDC0253_D1",-0.016904526145097,-0.000991507707984535,-0.00528636468129563,-0.00717552347367777,-0.0243668860149238,-0.00124265048566081,0.0276202752958171,"CRDC","CRDC",0.703567365554167,-1.61667586707829,0.703567365554167,-1.61667586707829
"3373","CRDC0253_M1",-0.0166728129499061,-0.00238747542071185,-0.0100800898654755,-0.00168175031073131,-0.0250030324375101,0.0019550221547693,0.00123537365592788,"CRDC","CRDC",1.41999910041445,-3.10346236732705,1.41999910041445,-3.10346236732705
"3374","CRCD0175_C1",-0.0168661751427906,-0.0068875793687336,-0.00213950829310098,0.0104278592774189,-0.0163145178182715,0.0265408778613409,0.00498652829645735,"CRDC","CRDC",3.55985795053808,-0.518926108020036,3.55985795053808,-0.518926108020036
"3375","CRCD0175_D1",-0.0168750300782021,-0.00648400980576769,0.00070625567367965,0.0135885140381304,-0.0125496038385172,0.0267378028716864,0.000164022812484257,"CRDC","CRDC",3.3711134978092,0.213224205672223,3.3711134978092,0.213224205672223
"3376","CRCD0209_C1",-0.016763906330089,0.000853254294708633,-0.00966509136993596,-0.00688778959838606,-0.0197071874801274,0.0028462641003306,0.00171992068519071,"CRDC","CRDC",-0.259428517569743,-2.79638127757158,-0.259428517569743,-2.79638127757158
"3377","CRCD0209_D1",-0.0166114329857428,0.000363745790604961,-0.0150911888709027,-0.00504474589841197,-0.0168199543294406,0.00458427565987013,0.00201099429852082,"CRDC","CRDC",-0.0680990486308107,-4.20997670511547,-0.0680990486308107,-4.20997670511547
"3378","CRCD0209_M1",-0.0168289551094971,-0.00139267579379639,-0.00546965116336695,-0.00928853216931032,-0.0198651057453356,0.00379311434450539,0.000333883780148964,"CRDC","CRDC",0.909441478084536,-1.71500670990184,0.909441478084536,-1.71500670990184
"3379","CRCD0206_C1",-0.0168627035685558,-0.00389260023053198,-0.00262332255139682,-0.00330959790182838,-0.0213178444050161,0.0303632573919787,-0.0232555329414125,"CRDC","CRDC",2.15451126173159,-0.903184836044286,2.15451126173159,-0.903184836044286
"3380","CRCD0206_D1",-0.0165491297894108,-0.00482208753944421,-0.00799006472946765,-0.000578164071311346,-0.0146444474389228,0.00508090476732576,0.00312833063247311,"CRDC","CRDC",2.52491655594204,-2.32789070963788,2.52491655594204,-2.32789070963788
"3381","CRCD0206_M1",-0.0170662176293898,-0.00217406435872825,-0.00653255222148222,-0.000501667920229071,-0.0136865094232868,0.00461575581126583,-0.00272725369544356,"CRDC","CRDC",1.38775047691471,-1.96892287858941,1.38775047691471,-1.96892287858941
"3382","CRCD0172_C1",-0.0167907234970354,-0.00387061717794736,-0.00553629200808765,0.000228266946187356,-0.0211590725642126,0.0268012713887118,0.00794192714897085,"CRDC","CRDC",2.05811800230877,-1.54166584824019,2.05811800230877,-1.54166584824019
"3383","CRCD0172_D1",-0.0167644330876993,-0.00188868691889879,-0.00908118364659393,-0.00393281469588211,-0.0175895562914,0.00555590917444547,0.00541986222089377,"CRDC","CRDC",1.14948894181812,-2.6926364650571,1.14948894181812,-2.6926364650571
"3384","CRCD0172_M1",-0.016746152497127,-0.0027682660624947,-0.0110448222895973,-0.00289811174209323,-0.0162452084650613,0.00674824111863788,-0.0232988811326791,"CRDC","CRDC",1.55753714116112,-3.12138899204541,1.55753714116112,-3.12138899204541
"3385","C4RCD_F373",-0.0167421071556807,-0.00331834163922752,0.00649787825294282,0.00639933404901368,-0.0118167507002403,0.026014733755009,-0.0203492464916401,"CRDC","CRDC",1.72088031032187,1.74085113652294,1.72088031032187,1.74085113652294
"3386","CRCD0180_C1",-0.0167666240111324,0.0119168651652301,-0.00153787821173477,-0.007639577798924,-0.00425628574229709,-0.0169016888348162,-0.00589406241272401,"CRDC","CRDC",-5.93449785190436,-0.417236337091719,-5.93449785190436,-0.417236337091719
"3387","CRDC0211_1",-0.0171223253493787,-0.00294135487462618,0.00402637398181103,0.0321697479820279,-6.4318209798159e-05,-0.00430698193540011,0.0132124137893408,"CRDC","CRDC",1.70159896650799,1.02684061777831,1.70159896650799,1.02684061777831
"3388","CRDC0211_2",-0.0171308661757729,-0.00344151105084265,0.0040348112088517,0.0362564555936028,0.0059389476845357,-0.000560761365306413,0.00463815127459262,"CRDC","CRDC",1.96028261334363,1.03724328556605,1.96028261334363,1.03724328556605
"3389","C4RCD_0287",-0.0166920633074116,-0.00118679088479062,-0.00619486929909489,-0.00294356074057749,-0.0256430393834607,0.0257536652862295,0.0224550168722175,"CRDC","CRDC",0.769159919466677,-1.97002354626286,0.769159919466677,-1.97002354626286
"3390","C4RCD_0288",-0.0169168367012095,-0.00190702985192936,-0.00494299226833371,-0.00533141006268995,-0.0206487130461493,0.00686199251438642,-0.0147264426344345,"CRDC","CRDC",1.20770447977837,-1.59212499318326,1.20770447977837,-1.59212499318326
"3391","C4RCD_0289",-0.0168113391548524,-0.00107389459837205,-0.00469652122117111,-0.00717756325092302,-0.0189493127539553,0.0302216416435556,0.00355453421347853,"CRDC","CRDC",0.664922390110876,-1.32655565875693,0.664922390110876,-1.32655565875693
"3392","CRCD0173_C1",-0.0169927814388837,-0.00410629795214787,-0.00853560388576702,0.00165355010903449,-0.0182539995801983,0.0266132617395772,0.0118459378794913,"CRDC","CRDC",2.40728067179125,-2.66988536169292,2.40728067179125,-2.66988536169292
"3393","CRCD0173_M1",-0.0167919519561729,-0.00287193609321659,-0.00298633971151085,0.00048867510895661,-0.0160413033868589,0.0261512205296196,-0.0075191883442044,"CRDC","CRDC",1.71467035989171,-1.22106010288978,1.71467035989171,-1.22106010288978
"3394","CRCD0212_C1",-0.0171536827492354,-0.00235591618074469,-0.0050146213103329,0.00604069705307371,-0.0071680315490551,-0.0235513304538635,0.0187850184432873,"CRDC","CRDC",1.53136079443469,-1.59882609938294,1.53136079443469,-1.59882609938294
"3395","CRCD0212_D1",-0.0171087120475995,-0.00272681158247103,4.13359787147357e-06,0.00162080083848538,-0.0174639684002371,-0.000643108304651576,0.00609777268329614,"CRDC","CRDC",1.62916569966318,-0.148814382339996,1.62916569966318,-0.148814382339996
"3396","CRCD0212_M1",-0.0172853046520486,-0.00162330869614595,-0.0063911140198149,0.0174415497725385,0.000663488260332748,-0.0240570186071404,0.00528024541594126,"CRDC","CRDC",1.14184847204359,-1.79001214887963,1.14184847204359,-1.79001214887963
"3397","CRCD0139_C1",-0.016169301082986,-0.00358142877102921,-0.0100867955713133,-0.00719511692423383,-0.0124064053710236,0.000736293065645814,-0.0196167782804404,"CRDC","CRDC",1.62790003643527,-2.56297357784238,1.62790003643527,-2.56297357784238
"3398","CRCD0139_D1",-0.0161253777293009,-0.00100508202152898,-0.00689359892449601,-0.00349112399170166,-0.00808222895881144,-0.00179191423667798,0.00767662660722712,"CRDC","CRDC",0.319060546066575,-1.7467020671362,0.319060546066575,-1.7467020671362
"3399","CRCD0139_M1",-0.0161155779840147,-0.00102207062820379,-0.00762981770693302,-0.00827957437595554,-0.0130756828586541,-0.0218849249290051,-0.0236304705193879,"CRDC","CRDC",0.394678062498148,-2.10730049821794,0.394678062498148,-2.10730049821794
"3400","CRDC0230_1",-0.0170298602337691,-0.00274496930108759,-0.00651047611150752,0.0144900142077614,-0.00473792469168801,-0.00090610366857297,0.0201786202184707,"CRDC","CRDC",1.53138091491143,-1.6432094533697,1.53138091491143,-1.6432094533697
"3401","CRCD0156_C1",-0.0170767137884903,-0.00402269637506437,-0.0071972349669214,-0.0112349686301819,-0.0186439457521741,0.00223470631969155,0.00743709838517161,"CRDC","CRDC",2.278162514371,-2.02556757049914,2.278162514371,-2.02556757049914
"3402","CRCD0156_C2",-0.0172856060474142,-0.00265847452365789,-0.00963066287926537,-0.00255366800600458,-0.00906933218849473,-0.0264686625821443,0.03141052231915,"CRDC","CRDC",1.63336418970517,-2.56824877548859,1.63336418970517,-2.56824877548859
"3403","CRCD0156_D1",-0.0171476313116897,-0.00545560721727864,-0.00681791456331148,-0.004840931405631,-0.0108365323912314,0.00431181564846298,0.00580399189763855,"CRDC","CRDC",2.94860587715032,-1.71566375423257,2.94860587715032,-1.71566375423257
"3404","CRCD0156_M1",-0.0170550641418669,0.000164174379393419,-0.00918529381706924,-0.00321324432615735,-0.00964296541443021,-0.0269652735591763,0.0336366871463523,"CRDC","CRDC",0.287940925760433,-2.83985746128641,0.287940925760433,-2.83985746128641
"3405","CRCD0171_C1",-0.0169564500370489,-0.000287415528806598,-0.00916860412386668,-0.00102611801679099,-0.0225602986368074,0.00264049888048229,0.00714028444221243,"CRDC","CRDC",0.414727323315278,-2.74979806242788,0.414727323315278,-2.74979806242788
"3406","CRCD0171_D1",-0.0169899533495771,-0.00260190093830537,-0.00692409519065668,-0.0022774228964439,-0.0187044720154325,0.00160013211538968,0.00369306038887253,"CRDC","CRDC",1.59697403616693,-2.13275653480281,1.59697403616693,-2.13275653480281
"3407","CRCD0171_M1",-0.0167636940226056,-8.12157645665379e-05,-0.00612384347679988,-0.00312847727674388,-0.021824222849698,0.00318042086321449,0.00178535525670645,"CRDC","CRDC",0.178650369586878,-1.80394933517141,0.178650369586878,-1.80394933517141
"3408","C4RCD_0793",-0.0168488816241637,-0.00465560367163722,-0.00882838108718544,0.00600481818872415,-0.0126140368217561,0.0282116890018186,0.036008155302614,"CRDC","CRDC",2.54218487741739,-2.52921064391464,2.54218487741739,-2.52921064391464
"3409","C4RCD_0794",-0.0168022957236699,-0.000768255351667791,-0.00568923023652803,0.00356117323954163,-0.0217352565141042,0.0292543285521985,-0.027954252968871,"CRDC","CRDC",0.653138242611269,-1.95611001524129,0.653138242611269,-1.95611001524129
"3410","C4RCD_0795",-0.016939834366975,-0.00416441626539227,-0.00404387245692722,0.00904902467801317,-0.0111739460034113,0.0301067214065979,0.00243788562053233,"CRDC","CRDC",2.34759906277204,-1.31811795612747,2.34759906277204,-1.31811795612747
"3411","CRCD0154_C1",-0.0165422653077591,-0.00172641373483841,-0.0043945367932659,-0.00622162348198717,-0.0235109637121859,-0.000737801791313229,-0.00206835629097404,"CRDC","CRDC",0.971444421818788,-1.44965273912744,0.971444421818788,-1.44965273912744
"3412","CRCD0154_D1",-0.0166433382801191,-0.00195915641933394,-0.00319623934539552,-0.00721059982034488,-0.0217663020951576,0.000228600697313923,-0.00106902300104484,"CRDC","CRDC",1.1327961932786,-1.13823042736185,1.1327961932786,-1.13823042736185
